CustomerID,ZipCode,State
270941012,07071,NJ
270942012,67490,KS
270945012,52155,IA
270946012,61548,IL
270947012,37918,TN
270948012,56338,MN
270949012,84414,UT
270950012,28684,NC
270951012,36089,AL
270952012,37083,TN
270953012,66067,KS
270954012,84321,UT
270955012,13425,NY
270956012,62249,IL
270957012,83445,ID
270958012,75604,TX
270959012,32223,FL
270960012,14150,NY
270961012,33898,FL
270962012,24467,VA
270963012,32765,FL
270964012,88203,NM
270965012,83801,ID
270966012,32738,FL
270967012,93247,CA
270968012,44905,OH
270969012,07461,NJ
270970012,77355,TX
270971012,57001,SD
270972012,98841,WA
270973012,35987,AL
270974012,73064,OK
270975012,55811,MN
270976012,67530,KS
270977012,32148,FL
270978012,74962,OK
270979012,83669,ID
270980012,33936,FL
270981012,47834,IN
270982012,31639,GA
270983012,05051,VT
270984012,12586,NY
270985012,45244,OH
270987012,69361,NE
270988012,77502,TX
270989012,92371,CA
270990012,37312,TN
270991012,41064,KY
270993012,55321,MN
270994012,26257,WV
270995012,78629,TX
270996012,71454,LA
270997012,49935,MI
270998012,36907,AL
271000012,95361,CA
271001012,32043,FL
271002012,24315,VA
271003012,87501,NM
271004012,04048,ME
271005012,77429,TX
271006012,64645,MO
271007012,15759,PA
271008012,71327,LA
271009012,45150,OH
271010012,04756,ME
271011012,60714,IL
271012012,28625,NC
271013012,28320,NC
271014012,74036,OK
271015012,29526,SC
271016012,79504,TX
271018012,36854,AL
271019012,31639,GA
271020012,36535,AL
271021012,76705,TX
271022012,92154,CA
271023012,41007,KY
271024012,86045,AZ
271026012,44413,OH
271027012,73543,OK
271028012,02346,MA
271029012,97814,OR
271030012,46180,IN
271031012,33544,FL
271032012,72934,AR
271033012,38481,TN
271034012,78641,TX
271035012,47635,IN
271037012,90804,CA
271038012,76065,TX
271039012,55363,MN
271040012,71635,AR
271041012,71268,LA
271042012,48892,MI
271044012,45342,OH
271046012,62086,IL
271047012,29369,SC
271048012,57301,SD
271049012,39661,MS
271050012,62012,IL
271051012,32145,FL
271052012,70750,LA
271053012,49332,MI
271054012,41465,KY
271055012,45215,OH
271056012,73130,OK
271057012,16874,PA
271058012,93314,CA
271059012,55767,MN
271060012,49321,MI
271061012,35645,AL
271062012,75056,TX
271063012,54915,WI
271064012,23024,VA
271065012,95307,CA
271066012,04734,ME
271067012,14621,NY
271068012,18049,PA
271069012,89508,NV
271070012,33773,FL
271071012,33166,FL
271072012,01007,MA
271073012,82055,WY
271075012,75491,TX
271076012,08094,NJ
271077012,60553,IL
271078012,30093,GA
271079012,57270,SD
271080012,56267,MN
271081012,26323,WV
271082012,34974,FL
271083012,37659,TN
271084012,45042,OH
271085012,85339,AZ
271086012,33852,FL
271087012,81073,CO
271088012,76234,TX
271089012,77573,TX
271090012,65020,MO
271091012,24319,VA
271092012,47130,IN
271093012,33172,FL
271094012,37184,TN
271095012,34608,FL
271096012,28394,NC
271098012,86004,AZ
271099012,33548,FL
271100012,28612,NC
271101012,76821,TX
271102012,62571,IL
271103012,97503,OR
271104012,16117,PA
271105012,41091,KY
271106012,62931,IL
271107012,14807,NY
271108012,70466,LA
271109012,98465,WA
271110012,55746,MN
271111012,56501,MN
271112012,49082,MI
271113012,31055,GA
271114012,56630,MN
271115012,35952,AL
271116012,74445,OK
271117012,41095,KY
271118012,15425,PA
271119012,70450,LA
271120012,56688,MN
271121012,65338,MO
271122012,75961,TX
271123012,53090,WI
271124012,97086,OR
271125012,83607,ID
271126012,61310,IL
271127012,63640,MO
271128012,17026,PA
271129012,39365,MS
271130012,16878,PA
271131012,46163,IN
271133012,08330,NJ
271134012,99114,WA
271135012,40744,KY
271136012,24590,VA
271137012,39423,MS
271138012,41522,KY
271139012,29657,SC
271140012,79849,TX
271141012,33809,FL
271142012,49328,MI
271143012,27292,NC
271144012,92879,CA
271145012,36587,AL
271146012,71486,LA
271147012,54559,WI
271148012,85264,AZ
271149012,53105,WI
271150012,61769,IL
271151012,66030,KS
271152012,43062,OH
271153012,63739,MO
271154012,01844,MA
271155012,62863,IL
271156012,38668,MS
271157012,12836,NY
271158012,18444,PA
271159012,55024,MN
271160012,37397,TN
271161012,23867,VA
271162012,30047,GA
271163012,42025,KY
271164012,55355,MN
271165012,59912,MT
271166012,49455,MI
271167012,91387,CA
271168012,41041,KY
271169012,97470,OR
271170012,63051,MO
271171012,61254,IL
271172012,55308,MN
271173012,77375,TX
271174012,37721,TN
271175012,30549,GA
271176012,28572,NC
271177012,71016,LA
271179012,75143,TX
271180012,16033,PA
271181012,16101,PA
271182012,26047,WV
271183012,54501,WI
271184012,94517,CA
271185012,70737,LA
271186012,72067,AR
271187012,47106,IN
271188012,27019,NC
271189012,48079,MI
271190012,78606,TX
271191012,16341,PA
271192012,25555,WV
271193012,37616,TN
271194012,97876,OR
271195012,39459,MS
271196012,16314,PA
271197012,13669,NY
271198012,97527,OR
271199012,29693,SC
271200012,31773,GA
271201012,40322,KY
271202012,92399,CA
271203012,87121,NM
271204012,75709,TX
271205012,19362,PA
271206012,30401,GA
271207012,67005,KS
271208012,15834,PA
271209012,78574,TX
271210012,98223,WA
271211012,43952,OH
271212012,75783,TX
271213012,56057,MN
271214012,04073,ME
271215012,37830,TN
271216012,28761,NC
271217012,70748,LA
271218012,84601,UT
271219012,45107,OH
271220012,07657,NJ
271221012,83854,ID
271222012,98513,WA
271223012,92561,CA
271224012,35750,AL
271225012,31711,GA
271227012,83111,WY
271228012,84639,UT
271229012,85541,AZ
271230012,84021,UT
271231012,76104,TX
271232012,24614,VA
271233012,79110,TX
271234012,59011,MT
271235012,34249,FL
271236012,62565,IL
271237012,33598,FL
271239012,97532,OR
271240012,98332,WA
271241012,24105,VA
271242012,23188,VA
271243012,75667,TX
271244012,53538,WI
271245012,47006,IN
271246012,97051,OR
271247012,64129,MO
271248012,01844,MA
271249012,66860,KS
271250012,28080,NC
271251012,34120,FL
271252012,72007,AR
271253012,53533,WI
271254012,74421,OK
271255012,77630,TX
271256012,36092,AL
271257012,55433,MN
271258012,78231,TX
271259012,38242,TN
271260012,82604,WY
271261012,14804,NY
271262012,43832,OH
271264012,70767,LA
271265012,65802,MO
271267012,27525,NC
271268012,29718,SC
271269012,38066,TN
271270012,74864,OK
271271012,54701,WI
271272012,37069,TN
271273012,49099,MI
271274012,28630,NC
271275012,38670,MS
271276012,39401,MS
271277012,84015,UT
271279012,79763,TX
271280012,77426,TX
271281012,66861,KS
271282012,12309,NY
271283012,79855,TX
271284012,54241,WI
271285012,25430,WV
271286012,67147,KS
271287012,33165,FL
271289012,89138,NV
271290012,82060,WY
271292012,24881,WV
271293012,28658,NC
271294012,68740,NE
271295012,26416,WV
271296012,14544,NY
271297012,98312,WA
271298012,72002,AR
271299012,99669,AK
271300012,70668,LA
271301012,70657,LA
271302012,76426,TX
271303012,42025,KY
271304012,37871,TN
271305012,30705,GA
271306012,30540,GA
271307012,29730,SC
271308012,67333,KS
271309012,85302,AZ
271310012,12208,NY
271311012,73020,OK
271312012,48642,MI
271313012,75189,TX
271314012,40023,KY
271315012,83210,ID
271316012,54162,WI
271317012,95616,CA
271318012,22974,VA
271319012,99654,AK
271320012,25071,WV
271321012,43822,OH
271322012,38863,MS
271323012,79068,TX
271324012,24228,VA
271325012,50240,IA
271326012,30421,GA
271327012,53968,WI
271328012,25033,WV
271329012,48239,MI
271330012,49319,MI
271331012,31302,GA
271332012,54935,WI
271333012,28348,NC
271334012,14212,NY
271335012,45656,OH
271336012,56332,MN
271337012,77587,TX
271338012,75683,TX
271339012,53149,WI
271340012,64505,MO
271341012,92227,CA
271342012,37714,TN
271344012,04051,ME
271345012,07011,NJ
271346012,39439,MS
271347012,19810,DE
271348012,46743,IN
271350012,57325,SD
271351012,26169,WV
271352012,68748,NE
271353012,30230,GA
271354012,51358,IA
271355012,50581,IA
271356012,06359,CT
271358012,76454,TX
271359012,34945,FL
271360012,80863,CO
271361012,42303,KY
271362012,88045,NM
271363012,92806,CA
271364012,41501,KY
271365012,58601,ND
271366012,12303,NY
271367012,68135,NE
271368012,90250,CA
271369012,30625,GA
271370012,53548,WI
271371012,38118,TN
271372012,75571,TX
271373012,52302,IA
271374012,32759,FL
271375012,41649,KY
271376012,55732,MN
271377012,43724,OH
271378012,85653,AZ
271379012,78550,TX
271380012,95326,CA
271381012,40769,KY
271382012,77465,TX
271383012,27909,NC
271384012,48118,MI
271385012,44233,OH
271386012,79043,TX
271387012,53542,WI
271388012,24747,WV
271389012,12571,NY
271390012,87114,NM
271391012,30125,GA
271392012,78933,TX
271393012,13320,NY
271394012,25306,WV
271395012,60018,IL
271396012,51570,IA
271397012,87035,NM
271399012,91744,CA
271400012,28714,NC
271401012,81008,CO
271402012,49096,MI
271403012,84066,UT
271404012,13605,NY
271405012,36863,AL
271406012,74146,OK
271407012,52556,IA
271408012,21050,MD
271409012,06365,CT
271410012,37064,TN
271411012,59336,MT
271412012,39837,GA
271413012,16101,PA
271414012,47042,IN
271415012,45338,OH
271416012,83646,ID
271417012,33206,FL
271418012,68527,NE
271419012,27597,NC
271420012,23974,VA
271421012,98284,WA
271422012,68418,NE
271423012,95562,CA
271424012,30539,GA
271425012,43804,OH
271426012,39648,MS
271427012,83429,ID
271428012,71075,LA
271429012,73099,OK
271430012,60106,IL
271431012,89406,NV
271432012,75422,TX
271433012,64030,MO
271434012,37211,TN
271435012,87114,NM
271437012,57104,SD
271438012,37714,TN
271439012,37096,TN
271440012,39335,MS
271441012,40051,KY
271442012,69040,NE
271443012,42501,KY
271445012,83110,WY
271446012,75956,TX
271448012,07936,NJ
271449012,35068,AL
271450012,76087,TX
271451012,33541,FL
271452012,64079,MO
271453012,31313,GA
271454012,16117,PA
271455012,14094,NY
271456012,16735,PA
271457012,50251,IA
271458012,74369,OK
271459012,74036,OK
271460012,24210,VA
271462012,19124,PA
271463012,77575,TX
271464012,32141,FL
271465012,33122,FL
271466012,62056,IL
271467012,98802,WA
271468012,85303,AZ
271469012,36089,AL
271470012,52171,IA
271472012,34787,FL
271473012,38651,MS
271474012,43713,OH
271475012,17545,PA
271476012,63775,MO
271477012,37058,TN
271478012,87110,NM
271479012,30453,GA
271480012,12746,NY
271481012,15823,PA
271483012,34431,FL
271484012,39095,MS
271485012,32935,FL
271486012,47438,IN
271487012,75247,TX
271488012,89502,NV
271490012,72173,AR
271491012,77642,TX
271492012,42066,KY
271493012,32062,FL
271494012,18972,PA
271495012,40374,KY
271496012,39532,MS
271498012,55049,MN
271499012,60960,IL
271500012,74337,OK
271501012,89108,NE
271503012,33015,FL
271504012,66858,KS
271505012,42003,KY
271506012,63561,MO
271508012,38456,TN
271509012,12967,NY
271510012,72601,AR
271511012,75755,TX
271512012,76050,TX
271513012,74131,OK
271514012,61568,IL
271515012,48855,MI
271516012,57702,SD
271517012,74759,OK
271518012,48023,MI
271520012,56546,MN
271521012,27407,NC
271522012,55049,MN
271523012,72127,AR
271524012,68701,NE
271525012,68716,NE
271526012,40075,KY
271527012,62650,IL
271528012,40379,KY
271529012,13617,NY
271530012,78251,TX
271531012,68132,NE
271532012,42301,KY
271533012,75979,TX
271534012,55710,MN
271535012,95841,CA
271536012,77049,TX
271537012,40391,KY
271538012,71730,AR
271539012,75938,TX
271540012,29715,SC
271541012,35801,AL
271542012,92173,CA
271543012,56258,MN
271544012,50022,IA
271545012,81650,CO
271546012,01073,MA
271547012,54615,WI
271548012,27326,NC
271549012,28114,NC
271550012,38654,MS
271551012,87112,NM
271552012,28021,NC
271553012,31419,GA
271554012,23452,VA
271555012,79927,TX
271556012,38637,MS
271557012,79602,TX
271558012,33024,FL
271559012,36079,AL
271560012,95448,CA
271561012,79541,TX
271562012,95337,CA
271563012,70460,LA
271564012,60964,IL
271565012,82007,WY
271566012,65248,MO
271567012,35453,AL
271568012,23434,VA
271570012,76230,TX
271571012,56308,MN
271572012,98328,WA
271573012,32570,FL
271574012,52352,IA
271575012,85262,AZ
271576012,50170,IA
271577012,92584,CA
271578012,14131,NY
271579012,85546,AZ
271580012,73542,OK
271581012,30286,GA
271582012,41537,KY
271583012,60156,IL
271584012,44646,OH
271585012,45157,OH
271586012,62626,IL
271587012,30188,GA
271588012,28612,NC
271589012,99301,WA
271590012,33912,FL
271591012,39345,MS
271592012,47720,IN
271593012,55373,MN
271594012,37714,TN
271596012,26426,WV
271599012,15601,PA
271600012,70041,LA
271601012,97741,OR
271602012,31823,GA
271603012,80011,CO
271604012,45122,OH
271605012,45133,OH
271606012,68778,NE
271607012,37083,TN
271608012,44224,OH
271609012,38572,TN
271610012,38751,MS
271611012,80459,CO
271612012,39854,GA
271613012,23112,VA
271614012,47106,IN
271615012,62292,IL
271616012,81505,CO
271617012,62439,IL
271618012,58854,ND
271619012,83837,ID
271620012,35180,AL
271621012,77505,TX
271622012,27545,NC
271623012,97222,OR
271624012,53555,WI
271625012,97426,OR
271626012,37040,TN
271627012,37857,TN
271628012,95361,CA
271629012,30259,GA
271630012,41102,KY
271631012,71346,LA
271632012,44805,OH
271633012,35147,AL
271634012,21158,MD
271635012,63010,MO
271636012,45656,OH
271637012,78634,TX
271638012,54983,WI
271639012,27870,NC
271640012,25425,WV
271641012,06420,CT
271642012,56443,MN
271643012,77577,TX
271644012,55371,MN
271645012,55037,MN
271646012,52620,IA
271647012,12832,NY
271648012,89820,NV
271649012,71639,AR
271650012,08757,NJ
271652012,76442,TX
271653012,75149,TX
271654012,76001,TX
271655012,29651,SC
271656012,43119,OH
271657012,02360,MA
271658012,16743,PA
271660012,29483,SC
271661012,46122,IN
271662012,15370,PA
271664012,28304,NC
271665012,32129,FL
271666012,64507,MO
271668012,54107,WI
271669012,44626,OH
271670012,27577,NC
271671012,55731,MN
271672012,05853,VT
271673012,15644,PA
271674012,87059,NM
271675012,63020,MO
271677012,39817,GA
271678012,37110,TN
271679012,81067,CO
271680012,53073,WI
271682012,14454,NY
271683012,64011,MO
271684012,65612,MO
271685012,62625,IL
271686012,36544,AL
271689012,32455,FL
271690012,44706,OH
271691012,65438,MO
271692012,33144,FL
271693012,22812,VA
271694012,45040,OH
271695012,17267,PA
271696012,63357,MO
271697012,66406,KS
271698012,42025,KY
271699012,26292,WV
271700012,57362,SD
271701012,24951,WV
271702012,30016,GA
271703012,70764,LA
271704012,49835,MI
271706012,19422,PA
271707012,23959,VA
271709012,17846,PA
271710012,18657,PA
271711012,47346,IN
271712012,63028,MO
271713012,61615,IL
271714012,49332,MI
271715012,42408,KY
271716012,13756,NY
271717012,70462,LA
271718012,45502,OH
271720012,92545,CA
271721012,89027,NV
271722012,70791,LA
271723012,25670,WV
271724012,29611,SC
271725012,07480,NJ
271726012,43720,OH
271727012,54451,WI
271728012,98626,WA
271729012,70706,LA
271730012,40258,KY
271731012,27572,NC
271732012,85301,AZ
271733012,97416,OR
271734012,16423,PA
271735012,51535,IA
271736012,38663,MS
271737012,76470,TX
271738012,33166,FL
271739012,32809,FL
271740012,18810,PA
271741012,69130,NE
271742012,51334,IA
271743012,33570,FL
271744012,72550,AR
271745012,56178,MN
271746012,37321,TN
271747012,77045,TX
271748012,60634,IL
271749012,54174,WI
271750012,77856,TX
271751012,71957,AR
271752012,41098,KY
271753012,54805,WI
271754012,12404,NY
271755012,83525,ID
271756012,75142,TX
271757012,26764,WV
271759012,12196,NY
271760012,13669,NY
271761012,51239,IA
271762012,04252,ME
271763012,89460,NV
271764012,85621,AZ
271765012,39211,MS
271766012,56479,MN
271767012,53017,WI
271768012,39206,MS
271769012,71106,LA
271770012,48049,MI
271771012,86404,AZ
271772012,70456,LA
271773012,43724,OH
271774012,55960,MN
271775012,29349,SC
271777012,06066,CT
271778012,28303,NC
271779012,59701,MT
271780012,13650,NY
271781012,53104,WI
271782012,30248,GA
271783012,97913,OR
271785012,30736,GA
271786012,39120,MS
271787012,72615,AR
271788012,76227,TX
271789012,58439,ND
271791012,70041,LA
271792012,39421,MS
271793012,68766,NE
271794012,24263,VA
271795012,80908,CO
271796012,37323,TN
271797012,01085,MA
271798012,73401,OK
271799012,78638,TX
271800012,72206,AR
271801012,38037,TN
271802012,59241,MT
271805012,62201,IL
271806012,32148,FL
271807012,64089,MO
271808012,74127,OK
271809012,28747,NC
271811012,39767,MS
271812012,74538,OK
271813012,40143,KY
271814012,95415,CA
271815012,71651,AR
271816012,92673,CA
271817012,31513,GA
271818012,33195,FL
271819012,58601,ND
271820012,70460,LA
271821012,77590,TX
271822012,16262,PA
271823012,37040,TN
271824012,13655,NY
271825012,49080,MI
271826012,16669,PA
271827012,02360,MA
271828012,63548,MO
271829012,55330,MN
271830012,06607,CT
271831012,29706,SC
271832012,05906,VT
271833012,77362,TX
271834012,07840,NJ
271835012,17362,PA
271836012,21784,MD
271837012,77429,TX
271839012,44618,OH
271840012,93654,CA
271841012,45657,OH
271842012,07080,NJ
271843012,13655,NY
271844012,84335,UT
271845012,74523,OK
271846012,44260,OH
271847012,26541,WV
271848012,49676,MI
271849012,97058,OR
271850012,63072,MO
271851012,43201,OH
271852012,33126,FL
271853012,84120,UT
271854012,80226,CO
271855012,43952,OH
271856012,74035,OK
271857012,73067,OK
271858012,92028,CA
271859012,41040,KY
271860012,45042,OH
271861012,97527,OR
271862012,96001,CA
271863012,83805,ID
271865012,93454,CA
271866012,97884,OR
271867012,76645,TX
271868012,16255,PA
271869012,48074,MI
271870012,71465,LA
271871012,28021,NC
271872012,92154,CA
271873012,42240,KY
271874012,54487,WI
271875012,32804,FL
271876012,58601,ND
271877012,70777,LA
271878012,89301,NV
271879012,89048,NV
271880012,60628,IL
271881012,80216,CO
271882012,30183,GA
271883012,48189,MI
271884012,16342,PA
271885012,64735,MO
271886012,83234,ID
271887012,28314,NC
271888012,82201,WY
271889012,97071,OR
271890012,21840,MD
271891012,17841,PA
271892012,25813,WV
271893012,11946,NY
271894012,25506,WV
271895012,54482,WI
271896012,40206,KY
271897012,40734,KY
271898012,90041,CA
271899012,39044,MS
271901012,66041,KS
271902012,57040,SD
271903012,30474,GA
271904012,33476,FL
271905012,66935,KS
271906012,98671,WA
271907012,27935,NC
271908012,04985,ME
271909012,28584,NC
271910012,49316,MI
271911012,25202,WV
271912012,65535,MO
271913012,62832,IL
271914012,98611,WA
271915012,12137,NY
271916012,85387,AZ
271917012,97711,OR
271918012,70592,LA
271919012,33060,FL
271920012,66048,KS
271921012,35176,AL
271922012,40356,KY
271923012,48867,MI
271924012,32668,FL
271925012,89301,NV
271926012,04938,ME
271927012,32736,FL
271928012,38748,MS
271929012,60520,IL
271930012,55089,MN
271931012,31513,GA
271932012,83638,ID
271933012,97236,OR
271934012,48420,MI
271936012,56574,MI
271937012,56324,MN
271938012,68748,NE
271939012,18301,PA
271940012,93030,CA
271941012,81625,CO
271942012,49331,MI
271943012,04953,ME
271944012,28119,NC
271945012,32446,FL
271946012,35618,AL
271947012,54449,WI
271948012,77642,TX
271949012,18360,PA
271950012,08844,NJ
271951012,33195,FL
271952012,30707,GA
271953012,33523,FL
271954012,30655,GA
271955012,08205,NJ
271956012,89110,NV
271958012,99217,WA
271959012,63501,MO
271960012,15656,PA
271961012,04068,ME
271962012,54801,WI
271963012,39047,MS
271964012,36477,AL
271965012,93654,CA
271966012,84032,UT
271967012,28173,NC
271968012,60468,IL
271969012,80487,CO
271970012,75840,TX
271971012,49403,MI
271972012,22553,VA
271973012,98204,WA
271974012,95928,CA
271975012,65541,MO
271976012,31021,GA
271977012,32003,FL
271978012,43942,OH
271979012,45255,OH
271980012,99205,WA
271981012,93446,CA
271982012,62561,IL
271983012,86406,AZ
271984012,31523,GA
271985012,38506,TN
271987012,34990,FL
271988012,77034,TX
271989012,13619,NY
271990012,15312,PA
271991012,70455,LA
271992012,37405,TN
271993012,15714,PA
271994012,97408,OR
271995012,35954,AL
271996012,71040,LA
271997012,43571,OH
271998012,43023,OH
271999012,33917,FL
272000012,98248,WA
272001012,25403,WV
272002012,74948,OK
272003012,76525,TX
272004012,36869,AL
272005012,37046,TN
272006012,32707,FL
272007012,30528,GA
272008012,27295,NC
272009012,17815,PA
272010012,48813,MI
272011012,42754,KY
272012012,60119,IL
272013012,59457,MT
272014012,14433,NY
272015012,63638,MO
272016012,93675,CA
272017012,27050,NC
272018012,75227,TX
272019012,42539,KY
272020012,13126,NY
272021012,31023,GA
272022012,30233,GA
272024012,60510,IL
272025012,62088,IL
272026012,15902,PA
272027012,47932,IN
272028012,40337,KY
272029012,40004,KY
272030012,48422,MI
272031012,54729,WI
272032012,87121,NM
272034012,05675,VT
272035012,04476,ME
272036012,75040,TX
272037012,57018,SD
272038012,87105,NM
272040012,38848,MS
272041012,13808,NY
272043012,35661,AL
272044012,28655,NC
272045012,39476,MS
272046012,39475,MS
272047012,71730,AR
272048012,41201,KY
272049012,51401,IA
272050012,42754,KY
272051012,14206,NY
272052012,30145,GA
272053012,50146,IA
272054012,57103,SD
272055012,77429,TX
272056012,43143,OH
272057012,46214,IN
272058012,90248,CA
272059012,38008,TN
272060012,80621,CO
272061012,33166,FL
272062012,45245,OH
272064012,07740,NJ
272065012,15445,PA
272066012,90731,CA
272067012,48082,MI
272068012,71854,AR
272069012,68402,NE
272070012,12846,NY
272071012,41858,KY
272072012,84601,UT
272073012,39169,MS
272075012,87402,NM
272076012,94954,CA
272077012,78133,TX
272078012,83814,ID
272079012,15065,PA
272080012,37013,TN
272081012,63775,MO
272083012,78209,TX
272084012,94541,CA
272085012,41230,KY
272086012,80433,CO
272088012,43050,OH
272089012,21783,MD
272090012,46368,IN
272091012,77084,TX
272092012,71264,LA
272093012,74106,OK
272094012,78412,TX
272095012,35054,AL
272096012,62930,IL
272097012,27565,NC
272099012,71235,LA
272100012,45432,OH
272101012,56470,MN
272102012,33974,FL
272103012,71405,LA
272104012,72761,AR
272105012,42450,KY
272106012,94586,CA
272107012,34116,FL
272108012,17406,PA
272109012,70444,LA
272110012,26764,WV
272111012,77535,TX
272112012,75070,TX
272113012,05761,VT
272114012,32438,FL
272115012,59353,MT
272116012,75755,TX
272117012,46910,IN
272119012,79029,TX
272120012,25003,WV
272121012,83429,ID
272122012,78573,TX
272123012,46060,IN
272124012,68643,NE
272125012,55723,MN
272126012,01420,MA
272127012,67154,KS
272128012,75605,TX
272129012,45891,OH
272130012,14858,NY
272131012,19078,PA
272133012,69210,NE
272134012,11753,NY
272135012,39437,MS
272136012,68642,NE
272137012,85326,AZ
272138012,18250,PA
272139012,68601,NE
272140012,99201,WA
272141012,85621,AZ
272142012,87743,NM
272143012,71291,LA
272144012,83246,ID
272145012,83254,ID
272146012,37013,TN
272147012,46217,IN
272148012,41002,KY
272150012,71603,AR
272151012,07865,NJ
272152012,25901,WV
272153012,86442,AZ
272154012,34120,FL
272155012,13667,NY
272156012,68729,NE
272157012,27009,NC
272158012,38611,MS
272159012,16440,PA
272160012,97801,OR
272161012,90503,CA
272162012,73044,OK
272163012,17815,PA
272165012,25601,WV
272166012,97756,OR
272167012,47933,IN
272168012,25801,WV
272169012,16301,PA
272170012,78503,TX
272171012,95472,CA
272173012,19344,PA
272174012,85546,AZ
272175012,55127,MN
272176012,53562,WI
272177012,58262,ND
272178012,45601,OH
272179012,84335,UT
272180012,30531,GA
272181012,52535,IA
272182012,37377,TN
272183012,16650,PA
272184012,34429,FL
272185012,75859,TX
272186012,59526,MT
272187012,78006,TX
272188012,42634,KY
272189012,86503,AZ
272191012,32008,FL
272193012,79720,TX
272194012,34209,FL
272195012,54173,WI
272196012,39212,MS
272197012,13480,NY
272198012,82520,WY
272199012,45420,OH
272200012,27344,NC
272201012,68701,NE
272202012,29010,SC
272203012,65401,MO
272204012,29461,SC
272205012,70084,LA
272206012,85714,AZ
272207012,63622,MO
272208012,54870,WI
272209012,63445,MO
272210012,41093,KY
272211012,99113,WA
272212012,48737,MI
272213012,33412,FL
272214012,41129,KY
272215012,27545,NC
272216012,46115,IN
272217012,05850,VT
272218012,84624,UT
272219012,41465,KY
272220012,18014,PA
272221012,40031,KY
272222012,35085,AL
272223012,03276,NH
272225012,74073,OK
272226012,84104,UT
272227012,83254,ID
272228012,84737,UT
272229012,77523,TX
272230012,77642,TX
272231012,38583,TN
272232012,86413,AZ
272233012,35444,AL
272234012,42553,KY
272235012,32256,FL
272236012,83274,ID
272237012,44255,OH
272238012,24894,WV
272239012,31023,GA
272240012,17352,PA
272242012,33166,FL
272243012,34613,FL
272244012,16314,PA
272245012,56452,MN
272246012,12873,NY
272247012,67663,KS
272248012,07456,NJ
272249012,05032,VT
272250012,56364,MN
272251012,12528,NY
272252012,22853,VA
272253012,43935,OH
272254012,70444,LA
272255012,14580,NY
272256012,51201,IA
272257012,56572,MN
272258012,48159,MI
272259012,30108,GA
272260012,43147,OH
272261012,42003,KY
272262012,86322,AZ
272263012,18505,PA
272264012,53126,WI
272265012,46113,IN
272266012,33126,FL
272267012,55044,MN
272268012,30184,GA
272269012,84129,UT
272270012,40361,KY
272271012,78747,TX
272272012,02338,MA
272273012,62420,IL
272274012,03570,NH
272275012,16503,PA
272276012,46803,IN
272277012,73020,OK
272278012,33060,FL
272279012,65708,MO
272280012,41701,KY
272281012,62379,IL
272282012,24211,VA
272283012,56763,MN
272284012,49417,MI
272285012,54838,WI
272286012,23453,VA
272287012,23464,VA
272288012,38671,MS
272289012,28551,NC
272290012,14004,NY
272291012,89441,NV
272292012,76640,TX
272293012,78745,TX
272294012,84043,UT
272295012,62850,IL
272296012,62988,IL
272297012,98815,WA
272298012,99336,WA
272299012,31545,GA
272300012,98339,WA
272302012,72417,AR
272303012,29520,SC
272304012,33563,FL
272305012,37075,TN
272306012,53941,WI
272307012,84078,UT
272308012,05086,VT
272309012,40701,KY
272310012,97333,OR
272311012,45120,OH
272312012,45644,OH
272313012,65560,MO
272314012,77705,TX
272315012,19320,PA
272316012,25143,WV
272317012,97002,OR
272318012,44883,OH
272319012,34433,FL
272320012,33166,FL
272321012,34952,FL
272322012,90248,CA
272323012,78393,TX
272324012,71241,LA
272325012,92551,CA
272327012,27292,NC
272328012,27260,NC
272329012,29569,SC
272330012,49315,MI
272331012,54541,WI
272332012,85042,AZ
272333012,21034,MD
272335012,16878,PA
272336012,30189,GA
272337012,27021,NC
272338012,37086,TN
272339012,29672,SC
272340012,33541,FL
272341012,47358,IN
272342012,70657,LA
272343012,37821,TN
272344012,16335,PA
272345012,30132,GA
272346012,21561,MD
272347012,15120,PA
272348012,12549,NY
272349012,18064,PA
272350012,06109,CT
272351012,32805,FL
272352012,70343,LA
272353012,32084,FL
272354012,38008,TN
272355012,97478,OR
272356012,79927,TX
272357012,74501,OK
272358012,85083,AZ
272359012,12118,NY
272360012,53142,WI
272361012,77657,TX
272362012,55330,MN
272363012,36010,AL
272364012,27804,NC
272365012,21774,MD
272366012,95901,CA
272367012,08805,NJ
272368012,32526,FL
272369012,31503,GA
272370012,72023,AR
272371012,33155,FL
272372012,33195,FL
272373012,66440,KS
272374012,84075,UT
272375012,84043,UT
272376012,44129,OH
272377012,98502,WA
272378012,38611,MS
272380012,55779,MN
272381012,47630,IN
272382012,71109,LA
272383012,55352,MN
272384012,45891,OH
272385012,27574,NC
272386012,37166,TN
272387012,25045,WV
272388012,97224,OR
272389012,55032,MN
272390012,33993,FL
272391012,49878,MI
272392012,92021,CA
272393012,93463,CA
272394012,35150,AL
272395012,84057,UT
272396012,75670,TX
272397012,93306,CA
272398012,31014,GA
272399012,60707,IL
272400012,64648,MO
272401012,11953,NY
272402012,97374,OR
272403012,92270,CA
272404012,64658,MO
272405012,12072,NY
272406012,36526,AL
272407012,54966,WI
272408012,68840,NE
272409012,37087,TN
272410012,60914,IL
272411012,66861,KS
272412012,49424,MI
272413012,17602,PA
272414012,76105,TX
272415012,28625,NC
272418012,31763,GA
272419012,46703,IN
272420012,77050,TX
272421012,63385,MO
272422012,49061,MI
